date,family,sales
2016-04-02,GROCERY I,359878.225
2016-04-03,GROCERY I,392994.414
2016-04-04,GROCERY I,247443.082
2016-04-05,GROCERY I,220949.001
2016-04-06,GROCERY I,215699.211
2016-04-07,GROCERY I,175785.098
2016-04-08,GROCERY I,192404.955
2016-04-09,GROCERY I,274315.641
2016-04-10,GROCERY I,297001.111
2016-04-11,GROCERY I,196110.698
2016-04-12,GROCERY I,194133.805
2016-04-13,GROCERY I,187170.338
2016-04-14,GROCERY I,160391.858
2016-04-15,GROCERY I,190298.324
2016-04-16,GROCERY I,255095.579
2016-04-17,GROCERY I,456372.94
2016-04-18,GROCERY I,583222.48
2016-04-19,GROCERY I,432782.685
2016-04-20,GROCERY I,368663.09
2016-04-21,GROCERY I,438060.072
2016-04-22,GROCERY I,296335.113
2016-04-23,GROCERY I,326432.713
2016-04-24,GROCERY I,320549.743
2016-04-25,GROCERY I,208363.828
2016-04-26,GROCERY I,255922.632
2016-04-27,GROCERY I,185792.421
2016-04-28,GROCERY I,168068.753
2016-04-29,GROCERY I,209276.783
2016-04-30,GROCERY I,334747.624
2016-05-01,GROCERY I,396734.931
2016-05-02,GROCERY I,388655.729
2016-05-03,GROCERY I,245255.931
2016-05-04,GROCERY I,231889.406
2016-05-05,GROCERY I,201917.065
2016-05-06,GROCERY I,217377.828
2016-05-07,GROCERY I,314144.969
2016-05-08,GROCERY I,241711.586
2016-05-09,GROCERY I,231751.797
2016-05-10,GROCERY I,201814.354
2016-05-11,GROCERY I,200429.819
2016-05-12,GROCERY I,188538.423
2016-05-13,GROCERY I,186155.955
2016-05-14,GROCERY I,273155.955
2016-05-15,GROCERY I,309885.173
2016-05-16,GROCERY I,216245.122
2016-05-17,GROCERY I,191060.73
2016-05-18,GROCERY I,182586.488
2016-05-19,GROCERY I,170046.0
2016-05-20,GROCERY I,203102.519
2016-05-21,GROCERY I,265413.271
2016-05-22,GROCERY I,297504.473
2016-05-23,GROCERY I,204000.526
2016-05-24,GROCERY I,176731.294
2016-05-25,GROCERY I,176417.564
2016-05-26,GROCERY I,169389.625
2016-05-27,GROCERY I,250266.487
2016-05-28,GROCERY I,248640.541
2016-05-29,GROCERY I,292585.044
2016-05-30,GROCERY I,233479.228
2016-05-31,GROCERY I,322106.164
2016-06-01,GROCERY I,250838.519
2016-06-02,GROCERY I,220441.886
2016-06-03,GROCERY I,227693.214
2016-06-04,GROCERY I,320767.826
2016-06-05,GROCERY I,350095.984
2016-06-06,GROCERY I,229653.638
2016-06-07,GROCERY I,200907.81
2016-06-08,GROCERY I,202898.856
2016-06-09,GROCERY I,168121.474
2016-06-10,GROCERY I,187708.535
2016-06-11,GROCERY I,254645.421
2016-06-12,GROCERY I,281858.083
2016-06-13,GROCERY I,208204.918
2016-06-14,GROCERY I,181913.841
2016-06-15,GROCERY I,199789.947
2016-06-16,GROCERY I,190493.984
2016-06-17,GROCERY I,228070.904
2016-06-18,GROCERY I,285047.428
2016-06-19,GROCERY I,241542.497
2016-06-20,GROCERY I,221944.314
2016-06-21,GROCERY I,195091.857
2016-06-22,GROCERY I,187238.685
2016-06-23,GROCERY I,166914.986
2016-06-24,GROCERY I,182702.723
2016-06-25,GROCERY I,247566.968
2016-06-26,GROCERY I,277241.879
2016-06-27,GROCERY I,215076.61
2016-06-28,GROCERY I,171104.94
2016-06-29,GROCERY I,171586.91
2016-06-30,GROCERY I,163818.167
2016-07-01,GROCERY I,255760.699
2016-07-02,GROCERY I,334946.369
2016-07-03,GROCERY I,344155.743
2016-07-04,GROCERY I,282466.988
2016-07-05,GROCERY I,221474.81
2016-07-06,GROCERY I,216890.038
2016-07-07,GROCERY I,179363.573
2016-07-08,GROCERY I,195270.97
2016-07-09,GROCERY I,254903.075
2016-07-10,GROCERY I,272714.89400000003
2016-07-11,GROCERY I,201102.414
2016-07-12,GROCERY I,181702.174
2016-07-13,GROCERY I,173891.151
2016-07-14,GROCERY I,159965.624
2016-07-15,GROCERY I,191860.969
2016-07-16,GROCERY I,262718.623
2016-07-17,GROCERY I,276929.481
2016-07-18,GROCERY I,209950.384
2016-07-19,GROCERY I,186922.796
2016-07-20,GROCERY I,196880.731
2016-07-21,GROCERY I,182387.153
2016-07-22,GROCERY I,184784.031
2016-07-23,GROCERY I,242640.796
2016-07-24,GROCERY I,249064.656
2016-07-25,GROCERY I,206929.182
2016-07-26,GROCERY I,186028.707
2016-07-27,GROCERY I,179774.338
2016-07-28,GROCERY I,156665.984
2016-07-29,GROCERY I,195220.548
2016-07-30,GROCERY I,279494.549
2016-07-31,GROCERY I,307874.225
2016-08-01,GROCERY I,287706.632
2016-08-02,GROCERY I,246720.513
2016-08-03,GROCERY I,234551.91700000002
2016-08-04,GROCERY I,191749.616
2016-08-05,GROCERY I,200934.495
2016-08-06,GROCERY I,256030.195
2016-08-07,GROCERY I,267916.902
2016-08-08,GROCERY I,212254.549
2016-08-09,GROCERY I,183625.143
2016-08-10,GROCERY I,183366.316
2016-08-11,GROCERY I,174516.511
2016-08-12,GROCERY I,211558.782
2016-08-13,GROCERY I,204230.113
2016-08-14,GROCERY I,217862.006
2016-08-15,GROCERY I,209894.309
2016-08-16,GROCERY I,214910.844
2016-08-17,GROCERY I,200585.429
2016-08-18,GROCERY I,169873.133
2016-08-19,GROCERY I,189593.805
2016-08-20,GROCERY I,238124.092
2016-08-21,GROCERY I,256910.234
2016-08-22,GROCERY I,208539.744
2016-08-23,GROCERY I,189743.45
2016-08-24,GROCERY I,183629.338
2016-08-25,GROCERY I,160226.12900000002
2016-08-26,GROCERY I,177844.789
2016-08-27,GROCERY I,226705.497
2016-08-28,GROCERY I,243416.113
2016-08-29,GROCERY I,193011.781
2016-08-30,GROCERY I,178158.766
2016-08-31,GROCERY I,209312.586
2016-09-01,GROCERY I,224855.405
2016-09-02,GROCERY I,246898.196
2016-09-03,GROCERY I,319453.549
2016-09-04,GROCERY I,331800.452
2016-09-05,GROCERY I,244673.66
2016-09-06,GROCERY I,221549.465
2016-09-07,GROCERY I,206077.526
2016-09-08,GROCERY I,176583.137
2016-09-09,GROCERY I,184969.668
2016-09-10,GROCERY I,266900.669
2016-09-11,GROCERY I,297666.174
2016-09-12,GROCERY I,198351.158
2016-09-13,GROCERY I,175934.812
2016-09-14,GROCERY I,170787.774
2016-09-15,GROCERY I,168851.383
2016-09-16,GROCERY I,193851.791
2016-09-17,GROCERY I,262554.474
2016-09-18,GROCERY I,298820.0
2016-09-19,GROCERY I,201940.015
2016-09-20,GROCERY I,189259.548
2016-09-21,GROCERY I,183985.564
2016-09-22,GROCERY I,157583.834
2016-09-23,GROCERY I,185657.64
2016-09-24,GROCERY I,250405.729
2016-09-25,GROCERY I,273407.067
2016-09-26,GROCERY I,195676.136
2016-09-27,GROCERY I,171192.631
2016-09-28,GROCERY I,171837.571
2016-09-29,GROCERY I,153914.398
2016-09-30,GROCERY I,204209.586
2016-10-01,GROCERY I,376487.399
2016-10-02,GROCERY I,392774.819
2016-10-03,GROCERY I,259260.663
2016-10-04,GROCERY I,227062.232
2016-10-05,GROCERY I,220673.751
2016-10-06,GROCERY I,179258.097
2016-10-07,GROCERY I,207228.722
2016-10-08,GROCERY I,283341.173
2016-10-09,GROCERY I,328798.61
2016-10-10,GROCERY I,218986.451
2016-10-11,GROCERY I,184607.781
2016-10-12,GROCERY I,184546.728
2016-10-13,GROCERY I,165917.54
2016-10-14,GROCERY I,187897.631
2016-10-15,GROCERY I,267296.737
2016-10-16,GROCERY I,328004.322
2016-10-17,GROCERY I,211547.87
2016-10-18,GROCERY I,188088.864
2016-10-19,GROCERY I,180780.167
2016-10-20,GROCERY I,172086.821
2016-10-21,GROCERY I,184723.541
2016-10-22,GROCERY I,248149.917
2016-10-23,GROCERY I,299180.504
2016-10-24,GROCERY I,198551.225
2016-10-25,GROCERY I,178507.736
2016-10-26,GROCERY I,170707.0
2016-10-27,GROCERY I,161035.113
2016-10-28,GROCERY I,180171.818
2016-10-29,GROCERY I,248688.609
2016-10-30,GROCERY I,282533.016
2016-10-31,GROCERY I,199818.887
2016-11-01,GROCERY I,252354.113
2016-11-02,GROCERY I,294122.549
2016-11-03,GROCERY I,245076.593
2016-11-04,GROCERY I,256548.526
2016-11-05,GROCERY I,275166.218
2016-11-06,GROCERY I,351095.489
2016-11-07,GROCERY I,250798.331
2016-11-08,GROCERY I,226945.098
2016-11-09,GROCERY I,224668.166
2016-11-10,GROCERY I,176812.224
2016-11-11,GROCERY I,205336.269
2016-11-12,GROCERY I,276217.866
2016-11-13,GROCERY I,345032.878
2016-11-14,GROCERY I,219897.376
2016-11-15,GROCERY I,202823.317
2016-11-16,GROCERY I,235505.27
2016-11-17,GROCERY I,189332.719
2016-11-18,GROCERY I,218481.841
2016-11-19,GROCERY I,281438.088
2016-11-20,GROCERY I,334426.044
2016-11-21,GROCERY I,231283.925
2016-11-22,GROCERY I,208830.983
2016-11-23,GROCERY I,214367.837
2016-11-24,GROCERY I,181074.162
2016-11-25,GROCERY I,211344.729
2016-11-26,GROCERY I,267974.986
2016-11-27,GROCERY I,308257.897
2016-11-28,GROCERY I,222589.643
2016-11-29,GROCERY I,193324.333
2016-11-30,GROCERY I,221747.168
2016-12-01,GROCERY I,289689.792
2016-12-02,GROCERY I,263266.533
2016-12-03,GROCERY I,354348.142
2016-12-04,GROCERY I,398378.733
2016-12-05,GROCERY I,307665.714
2016-12-06,GROCERY I,291190.488
2016-12-07,GROCERY I,266602.07
2016-12-08,GROCERY I,222288.266
2016-12-09,GROCERY I,235245.91
2016-12-10,GROCERY I,288835.971
2016-12-11,GROCERY I,350255.704
2016-12-12,GROCERY I,301380.004
2016-12-13,GROCERY I,248243.757
2016-12-14,GROCERY I,267589.502
2016-12-15,GROCERY I,255609.61800000002
2016-12-16,GROCERY I,302208.024
2016-12-17,GROCERY I,340408.274
2016-12-18,GROCERY I,401211.913
2016-12-19,GROCERY I,351702.981
2016-12-20,GROCERY I,384623.784
2016-12-21,GROCERY I,387603.442
2016-12-22,GROCERY I,400889.065
2016-12-23,GROCERY I,425386.443
2016-12-24,GROCERY I,413170.207
2016-12-26,GROCERY I,309767.773
2016-12-27,GROCERY I,242792.095
2016-12-28,GROCERY I,265759.513
2016-12-29,GROCERY I,257006.744
2016-12-30,GROCERY I,329599.654
2016-12-31,GROCERY I,302232.811
2017-01-01,GROCERY I,1998.0
2017-01-02,GROCERY I,415182.95
2017-01-03,GROCERY I,321085.262
2017-01-04,GROCERY I,274170.59500000003
2017-01-05,GROCERY I,226863.181
2017-01-06,GROCERY I,235068.611
2017-01-07,GROCERY I,320763.751
2017-01-08,GROCERY I,339817.859
2017-01-09,GROCERY I,226842.223
2017-01-10,GROCERY I,205076.937
2017-01-11,GROCERY I,205405.492
2017-01-12,GROCERY I,179500.37099999998
2017-01-13,GROCERY I,209872.858
2017-01-14,GROCERY I,288095.323
2017-01-15,GROCERY I,329467.396
2017-01-16,GROCERY I,232165.605
2017-01-17,GROCERY I,206967.7
2017-01-18,GROCERY I,206805.163
2017-01-19,GROCERY I,171175.212
2017-01-20,GROCERY I,198853.649
2017-01-21,GROCERY I,305018.808
2017-01-22,GROCERY I,312620.555
2017-01-23,GROCERY I,228583.123
2017-01-24,GROCERY I,202106.376
2017-01-25,GROCERY I,199000.605
2017-01-26,GROCERY I,165307.223
2017-01-27,GROCERY I,197385.774
2017-01-28,GROCERY I,281685.01
2017-01-29,GROCERY I,305678.012
2017-01-30,GROCERY I,200919.49
2017-01-31,GROCERY I,226270.58
2017-02-01,GROCERY I,275177.113
2017-02-02,GROCERY I,232517.241
2017-02-03,GROCERY I,245091.774
2017-02-04,GROCERY I,343967.653
2017-02-05,GROCERY I,342708.874
2017-02-06,GROCERY I,236867.255
2017-02-07,GROCERY I,216520.006
2017-02-08,GROCERY I,213844.332
2017-02-09,GROCERY I,186073.662
2017-02-10,GROCERY I,206531.308
2017-02-11,GROCERY I,269201.309
2017-02-12,GROCERY I,307274.383
2017-02-13,GROCERY I,241771.932
2017-02-14,GROCERY I,191858.428
2017-02-15,GROCERY I,200588.27
2017-02-16,GROCERY I,193857.796
2017-02-17,GROCERY I,217764.076
2017-02-18,GROCERY I,313204.68200000003
2017-02-19,GROCERY I,243177.648
2017-02-20,GROCERY I,225840.753
2017-02-21,GROCERY I,208361.029
2017-02-22,GROCERY I,209516.849
2017-02-23,GROCERY I,201323.924
2017-02-24,GROCERY I,233815.187
2017-02-25,GROCERY I,305460.836
2017-02-26,GROCERY I,221940.676
2017-02-27,GROCERY I,215098.977
2017-02-28,GROCERY I,275016.397
2017-03-01,GROCERY I,295126.952
2017-03-02,GROCERY I,259788.339
2017-03-03,GROCERY I,264090.104
2017-03-04,GROCERY I,348517.99199999997
2017-03-05,GROCERY I,372100.339
2017-03-06,GROCERY I,252379.543
2017-03-07,GROCERY I,240369.361
2017-03-08,GROCERY I,242247.203
2017-03-09,GROCERY I,193059.978
2017-03-10,GROCERY I,215667.053
2017-03-11,GROCERY I,289700.863
2017-03-12,GROCERY I,328098.714
2017-03-13,GROCERY I,217528.88
2017-03-14,GROCERY I,198212.856
2017-03-15,GROCERY I,226180.308
2017-03-16,GROCERY I,209162.458
2017-03-17,GROCERY I,227644.344
2017-03-18,GROCERY I,299913.532
2017-03-19,GROCERY I,328556.893
2017-03-20,GROCERY I,241522.93
2017-03-21,GROCERY I,211813.445
2017-03-22,GROCERY I,210061.511
2017-03-23,GROCERY I,214049.286
2017-03-24,GROCERY I,229219.616
2017-03-25,GROCERY I,303456.489
2017-03-26,GROCERY I,318392.578
2017-03-27,GROCERY I,232377.549
2017-03-28,GROCERY I,208732.716
2017-03-29,GROCERY I,238416.338
2017-03-30,GROCERY I,199325.174
2017-03-31,GROCERY I,271958.43
2017-04-01,GROCERY I,474003.906
2017-04-02,GROCERY I,380816.88
2017-04-03,GROCERY I,269080.837
2017-04-04,GROCERY I,264689.049
2017-04-05,GROCERY I,247860.95799999998
2017-04-06,GROCERY I,214907.11000000002
2017-04-07,GROCERY I,225595.598
2017-04-08,GROCERY I,308170.625
2017-04-09,GROCERY I,338844.119
2017-04-10,GROCERY I,227312.148
2017-04-11,GROCERY I,239881.428
2017-04-12,GROCERY I,249778.37099999998
2017-04-13,GROCERY I,224628.894
2017-04-14,GROCERY I,218652.376
2017-04-15,GROCERY I,269564.397
2017-04-16,GROCERY I,295452.592
2017-04-17,GROCERY I,231756.22
2017-04-18,GROCERY I,208816.366
2017-04-19,GROCERY I,206401.619
2017-04-20,GROCERY I,206543.467
2017-04-21,GROCERY I,225577.685
2017-04-22,GROCERY I,282475.805
2017-04-23,GROCERY I,329521.778
2017-04-24,GROCERY I,222334.133
2017-04-25,GROCERY I,208465.077
2017-04-26,GROCERY I,209080.768
2017-04-27,GROCERY I,180000.938
2017-04-28,GROCERY I,224719.261
2017-04-29,GROCERY I,318911.93
2017-04-30,GROCERY I,309323.864
2017-05-01,GROCERY I,400850.63300000003
2017-05-02,GROCERY I,269057.78
2017-05-03,GROCERY I,276532.7
2017-05-04,GROCERY I,222406.434
2017-05-05,GROCERY I,229544.417
2017-05-06,GROCERY I,318692.98
2017-05-07,GROCERY I,376379.473
2017-05-08,GROCERY I,236850.469
2017-05-09,GROCERY I,217042.416
2017-05-10,GROCERY I,218644.624
2017-05-11,GROCERY I,199971.162
2017-05-12,GROCERY I,224118.241
2017-05-13,GROCERY I,332853.784
2017-05-14,GROCERY I,263932.462
2017-05-15,GROCERY I,249391.748
2017-05-16,GROCERY I,241186.132
2017-05-17,GROCERY I,242271.766
2017-05-18,GROCERY I,189992.941
2017-05-19,GROCERY I,225889.53
2017-05-20,GROCERY I,314630.342
2017-05-21,GROCERY I,349106.17
2017-05-22,GROCERY I,235352.441
2017-05-23,GROCERY I,216349.816
2017-05-24,GROCERY I,207528.358
2017-05-25,GROCERY I,184282.369
2017-05-26,GROCERY I,284289.827
2017-05-27,GROCERY I,280306.776
2017-05-28,GROCERY I,313695.155
2017-05-29,GROCERY I,233553.12
2017-05-30,GROCERY I,231107.946
2017-05-31,GROCERY I,258090.75
2017-06-01,GROCERY I,244432.37900000002
2017-06-02,GROCERY I,269708.907
2017-06-03,GROCERY I,366851.135
2017-06-04,GROCERY I,420484.196
2017-06-05,GROCERY I,287651.913
2017-06-06,GROCERY I,247529.789
2017-06-07,GROCERY I,244550.415
2017-06-08,GROCERY I,209010.648
2017-06-09,GROCERY I,230238.391
2017-06-10,GROCERY I,296191.212
2017-06-11,GROCERY I,359159.341
2017-06-12,GROCERY I,231623.812
2017-06-13,GROCERY I,225098.796
2017-06-14,GROCERY I,231383.757
2017-06-15,GROCERY I,199755.29
2017-06-16,GROCERY I,236330.623
2017-06-17,GROCERY I,320835.094
2017-06-18,GROCERY I,278084.93
2017-06-19,GROCERY I,236571.109
2017-06-20,GROCERY I,234485.237
2017-06-21,GROCERY I,216428.204
2017-06-22,GROCERY I,182687.088
2017-06-23,GROCERY I,212785.126
2017-06-24,GROCERY I,282434.723
2017-06-25,GROCERY I,317588.572
2017-06-26,GROCERY I,220335.828
2017-06-27,GROCERY I,198345.961
2017-06-28,GROCERY I,198716.759
2017-06-29,GROCERY I,190098.64
2017-06-30,GROCERY I,228539.867
2017-07-01,GROCERY I,375440.305
2017-07-02,GROCERY I,398356.868
2017-07-03,GROCERY I,288954.266
2017-07-04,GROCERY I,257414.024
2017-07-05,GROCERY I,243726.892
2017-07-06,GROCERY I,207284.273
2017-07-07,GROCERY I,223152.148
2017-07-08,GROCERY I,289414.594
2017-07-09,GROCERY I,316177.751
2017-07-10,GROCERY I,235318.508
2017-07-11,GROCERY I,208359.298
2017-07-12,GROCERY I,203237.328
2017-07-13,GROCERY I,182709.476
2017-07-14,GROCERY I,209990.75
2017-07-15,GROCERY I,276323.261
2017-07-16,GROCERY I,309084.549
2017-07-17,GROCERY I,241417.015
2017-07-18,GROCERY I,211924.156
2017-07-19,GROCERY I,218927.014
2017-07-20,GROCERY I,202736.576
2017-07-21,GROCERY I,217576.952
2017-07-22,GROCERY I,269126.244
2017-07-23,GROCERY I,297691.697
2017-07-24,GROCERY I,240691.265
2017-07-25,GROCERY I,210986.016
2017-07-26,GROCERY I,205754.648
2017-07-27,GROCERY I,196079.18
2017-07-28,GROCERY I,233685.813
2017-07-29,GROCERY I,303657.532
2017-07-30,GROCERY I,328519.734
2017-07-31,GROCERY I,270215.666
2017-08-01,GROCERY I,301453.49199999997
2017-08-02,GROCERY I,281631.338
2017-08-03,GROCERY I,227658.804
2017-08-04,GROCERY I,244474.234
2017-08-05,GROCERY I,292312.398
2017-08-06,GROCERY I,314408.414
2017-08-07,GROCERY I,244548.234
2017-08-08,GROCERY I,213902.289
2017-08-09,GROCERY I,210097.703
2017-08-10,GROCERY I,194854.086
2017-08-11,GROCERY I,238221.922
2017-08-12,GROCERY I,238627.633
2017-08-13,GROCERY I,258442.452
2017-08-14,GROCERY I,225355.694
2017-08-15,GROCERY I,224208.125
2015-01-01,PRODUCE,105.0
2015-01-02,PRODUCE,756.0
2015-01-03,PRODUCE,595.0
2015-01-04,PRODUCE,272.0
2015-01-05,PRODUCE,72.0
2015-01-06,PRODUCE,62.0
2015-01-07,PRODUCE,92.0
2015-01-08,PRODUCE,142.0
2015-01-09,PRODUCE,340.0
2015-01-10,PRODUCE,622.0
2015-01-11,PRODUCE,407.0
2015-01-12,PRODUCE,60.0
2015-01-13,PRODUCE,51.0
2015-01-14,PRODUCE,90.0
2015-01-15,PRODUCE,129.0
2015-01-16,PRODUCE,313.0
2015-01-17,PRODUCE,576.0
2015-01-18,PRODUCE,307.0
2015-01-19,PRODUCE,44.0
2015-01-20,PRODUCE,56.0
2015-01-21,PRODUCE,81.0
2015-01-22,PRODUCE,105.0
2015-01-23,PRODUCE,269.0
2015-01-24,PRODUCE,548.0
2015-01-25,PRODUCE,308.0
2015-01-26,PRODUCE,45.0
2015-01-27,PRODUCE,78.0
2015-01-28,PRODUCE,67.0
2015-01-29,PRODUCE,95.0
2015-01-30,PRODUCE,311.0
2015-01-31,PRODUCE,556.0
2015-02-01,PRODUCE,342.0
2015-02-02,PRODUCE,64.0
2015-02-03,PRODUCE,60.0
2015-02-04,PRODUCE,68.0
2015-02-05,PRODUCE,112.0
2015-02-06,PRODUCE,320.0
2015-02-07,PRODUCE,591.0
2015-02-08,PRODUCE,307.0
2015-02-09,PRODUCE,57.0
2015-02-10,PRODUCE,82.0
2015-02-11,PRODUCE,114.0
2015-02-12,PRODUCE,178.0
2015-02-13,PRODUCE,447.0
2015-02-14,PRODUCE,917.0
2015-02-15,PRODUCE,732.0
2015-02-16,PRODUCE,732.0
2015-02-17,PRODUCE,418.0
2015-02-18,PRODUCE,67.0
2015-02-19,PRODUCE,102.0
2015-02-20,PRODUCE,230.0
2015-02-21,PRODUCE,498.0
2015-02-22,PRODUCE,338.0
2015-02-23,PRODUCE,45.0
2015-02-24,PRODUCE,73.0
2015-02-25,PRODUCE,52.0
2015-02-26,PRODUCE,109.0
2015-02-27,PRODUCE,280.0
2015-02-28,PRODUCE,572.0
2015-03-01,PRODUCE,385.0
2015-03-02,PRODUCE,49.0
2015-03-03,PRODUCE,82.0
2015-03-04,PRODUCE,97.0
2015-03-05,PRODUCE,106.0
2015-03-06,PRODUCE,340.0
2015-03-07,PRODUCE,696.0
2015-03-08,PRODUCE,488.0
2015-03-09,PRODUCE,53.0
2015-03-10,PRODUCE,70.0
2015-03-11,PRODUCE,65.0
2015-03-12,PRODUCE,128.0
2015-03-13,PRODUCE,306.0
2015-03-14,PRODUCE,662.0
2015-03-15,PRODUCE,308.0
2015-03-16,PRODUCE,41.0
2015-03-17,PRODUCE,55.0
2015-03-18,PRODUCE,77.0
2015-03-19,PRODUCE,110.0
2015-03-20,PRODUCE,295.0
2015-03-21,PRODUCE,570.0
2015-03-22,PRODUCE,369.0
2015-03-23,PRODUCE,44.0
2015-03-24,PRODUCE,66.0
2015-03-25,PRODUCE,66.0
2015-03-26,PRODUCE,96.0
2015-03-27,PRODUCE,338.0
2015-03-28,PRODUCE,577.0
2015-03-29,PRODUCE,231.0
2015-03-30,PRODUCE,62.0
2015-03-31,PRODUCE,73.0
2015-04-01,PRODUCE,102.0
2015-04-02,PRODUCE,242.0
2015-04-03,PRODUCE,416.0
2015-04-04,PRODUCE,694.0
2015-04-05,PRODUCE,298.0
2015-04-06,PRODUCE,39.0
2015-04-07,PRODUCE,72.0
2015-04-08,PRODUCE,88.0
2015-04-09,PRODUCE,104.0
2015-04-10,PRODUCE,302.0
2015-04-11,PRODUCE,580.0
2015-04-12,PRODUCE,326.0
2015-04-13,PRODUCE,50.0
2015-04-14,PRODUCE,66.0
2015-04-15,PRODUCE,76.0
2015-04-16,PRODUCE,106.0
2015-04-17,PRODUCE,329.0
2015-04-18,PRODUCE,601.0
2015-04-19,PRODUCE,357.0
2015-04-20,PRODUCE,51.0
2015-04-21,PRODUCE,47.0
2015-04-22,PRODUCE,78.0
2015-04-23,PRODUCE,106.0
2015-04-24,PRODUCE,334.0
2015-04-25,PRODUCE,567.0
2015-04-26,PRODUCE,404.0
2015-04-27,PRODUCE,49.0
2015-04-28,PRODUCE,83.0
2015-04-29,PRODUCE,167.0
2015-04-30,PRODUCE,429.0
2015-05-01,PRODUCE,894.0
2015-05-02,PRODUCE,697.0
2015-05-03,PRODUCE,304.0
2015-05-04,PRODUCE,42.0
2015-05-05,PRODUCE,51.0
2015-05-06,PRODUCE,83.0
2015-05-07,PRODUCE,139.0
2015-05-08,PRODUCE,605.0
2015-05-09,PRODUCE,1495.0
2015-05-10,PRODUCE,1219.0
2015-05-11,PRODUCE,37.0
2015-05-12,PRODUCE,51.0
2015-05-13,PRODUCE,89.0
2015-05-14,PRODUCE,106.0
2015-05-15,PRODUCE,337.0
2015-05-16,PRODUCE,584.0
2015-05-17,PRODUCE,334.0
2015-05-18,PRODUCE,54.0
2015-05-19,PRODUCE,65.0
2015-05-20,PRODUCE,82.0
2015-05-21,PRODUCE,118.0
2015-05-22,PRODUCE,363.0
2015-05-23,PRODUCE,553.0
2015-05-24,PRODUCE,362.0
2015-05-25,PRODUCE,51.0
2015-05-26,PRODUCE,56.0
2015-05-27,PRODUCE,74.0
2015-05-28,PRODUCE,103.0
2015-05-29,PRODUCE,363.0
2015-05-30,PRODUCE,559.0
2015-05-31,PRODUCE,302.0
2015-06-01,PRODUCE,115242.9068
2015-06-02,PRODUCE,120367.661
2015-06-03,PRODUCE,152806.35902
2015-06-04,PRODUCE,90173.9701
2015-06-05,PRODUCE,97410.761
2015-06-06,PRODUCE,129070.0572
2015-06-07,PRODUCE,153590.71994
2015-06-08,PRODUCE,109757.55903
2015-06-09,PRODUCE,107666.3111
2015-06-10,PRODUCE,137377.6869
2015-06-11,PRODUCE,79850.119
2015-06-12,PRODUCE,94881.74797
2015-06-13,PRODUCE,125091.86598
2015-06-14,PRODUCE,145670.22697
2015-06-15,PRODUCE,109973.9947
2015-06-16,PRODUCE,115598.51
2015-06-17,PRODUCE,145428.9741
2015-06-18,PRODUCE,87593.8651
2015-06-19,PRODUCE,102804.28463
2015-06-20,PRODUCE,148067.8345
2015-06-21,PRODUCE,122266.561
2015-06-22,PRODUCE,112973.9259
2015-06-23,PRODUCE,113748.112
2015-06-24,PRODUCE,139986.153
2015-06-25,PRODUCE,82444.44095
2015-06-26,PRODUCE,92485.5887
2015-06-27,PRODUCE,125449.27917
2015-06-28,PRODUCE,147185.46903
2015-06-29,PRODUCE,104018.2352
2015-06-30,PRODUCE,110233.364
2015-07-01,PRODUCE,168078.684
2015-07-02,PRODUCE,100528.141
2015-07-03,PRODUCE,113193.95998
2015-07-04,PRODUCE,140237.1108
2015-07-05,PRODUCE,139023.8929
2015-07-06,PRODUCE,104761.9681
2015-07-07,PRODUCE,101869.57354
2015-07-08,PRODUCE,148482.4599
2015-07-09,PRODUCE,95882.34730000001
2015-07-10,PRODUCE,100258.50205
2015-07-11,PRODUCE,120104.33305
2015-07-12,PRODUCE,136959.8699
2015-07-13,PRODUCE,104220.9899
2015-07-14,PRODUCE,106608.167
2015-07-15,PRODUCE,138727.33711
2015-07-16,PRODUCE,88957.568
2015-07-17,PRODUCE,100783.492
2015-07-18,PRODUCE,124734.769
2015-07-19,PRODUCE,137289.0375
2015-07-20,PRODUCE,108811.159
2015-07-21,PRODUCE,105839.24003
2015-07-22,PRODUCE,136398.35080000001
2015-07-23,PRODUCE,84649.44797
2015-07-24,PRODUCE,97143.54700400001
2015-07-25,PRODUCE,118094.5709
2015-07-26,PRODUCE,134396.5292
2015-07-27,PRODUCE,106585.1473
2015-07-28,PRODUCE,103990.6125
2015-07-29,PRODUCE,133356.13753
2015-07-30,PRODUCE,83037.75368
2015-07-31,PRODUCE,100138.091
2015-08-01,PRODUCE,135998.6691
2015-08-02,PRODUCE,145339.75595
2015-08-03,PRODUCE,118387.83903
2015-08-04,PRODUCE,118632.00899999999
2015-08-05,PRODUCE,141218.54502
2015-08-06,PRODUCE,85066.3147
2015-08-07,PRODUCE,94648.00401
2015-08-08,PRODUCE,110496.658
2015-08-09,PRODUCE,99715.4981
2015-08-10,PRODUCE,118032.35607
2015-08-11,PRODUCE,118112.8569
2015-08-12,PRODUCE,141380.8219
2015-08-13,PRODUCE,87805.36805
2015-08-14,PRODUCE,101593.362
2015-08-15,PRODUCE,128147.178
2015-08-16,PRODUCE,131493.9271
2015-08-17,PRODUCE,102769.5989
2015-08-18,PRODUCE,106468.225
2015-08-19,PRODUCE,132449.57997
2015-08-20,PRODUCE,84588.253
2015-08-21,PRODUCE,98670.76415
2015-08-22,PRODUCE,121189.0797
2015-08-23,PRODUCE,131169.49420000002
2015-08-24,PRODUCE,108400.8749
2015-08-25,PRODUCE,108333.02353
2015-08-26,PRODUCE,133021.0068
